trip_id,arrival_time,departure_time,stop_id,stop_sequence
10107111,6:45:05,6:45:25,0101CHC,38
10107111,6:45:52,6:46:12,0101FRK,39
10107111,6:46:54,6:47:14,0101OTA,40
10107111,6:47:45,6:48:05,0111NDS,41
10107111,6:48:52,6:49:12,0101REN,42
10107111,6:49:37,6:49:57,0101NDJ,43
10107111,6:50:28,6:50:48,0111RNE,44
10107111,6:53:14,6:53:34,0113KAR,45
10108110,6:00:00,6:00:20,0110SIH,1
10108110,6:00:52,6:01:12,0100UMA,2
10108110,6:01:38,6:01:58,0110UMI,3
10108110,6:02:39,6:02:59,0100JAK,4
10108110,6:03:39,6:03:59,0100AKA,5
10108110,6:04:47,6:05:07,0100SAR,6
10108110,6:05:30,6:05:50,0100POW,7
10108110,6:06:36,6:06:56,0100KNE,8
10108110,6:07:21,6:07:41,0100KNA,9
10108110,6:08:15,6:08:35,0110KKB,10
10108110,6:09:55,6:10:15,0100WSI,11
10108110,6:10:50,6:11:10,0100AEI,12
10108110,6:12:02,6:12:22,0100SNW,13
10108110,6:13:24,6:13:44,0100T1I,14
10108110,6:14:24,6:14:44,0100CHE,15
10108110,6:15:08,6:15:28,0100NMT,16
10108110,6:16:54,6:17:14,0110RNO,17
10108110,6:17:47,6:18:07,0112POL,18
10108110,6:19:48,6:20:08,0110/PU,19
10108111,6:00:00,6:00:20,0111TUN,1
10108111,6:02:04,6:02:24,0112POL,2
10108111,6:04:12,6:04:32,0101MTH,3
10108111,6:04:52,6:05:12,0101RIH,4
10108111,6:05:56,6:06:16,0101NYR,5
10108111,6:07:18,6:07:38,0101NYG,6
10108111,6:08:31,6:08:51,0101NYP,7
10108111,6:09:27,6:09:47,0101NGG,8
10108111,6:10:23,6:10:43,0101YSA,9
10108111,6:11:05,6:11:25,0101RSH,10
10108111,6:11:47,6:12:07,0101SDA,11
10108111,6:12:27,6:12:47,0101HWO,12
10108111,6:13:05,6:13:25,0101KKB,13
10108111,6:13:37,6:13:57,0101ARA,14
10108111,6:14:15,6:14:35,0101IRR,15
10108111,6:15:03,6:15:23,0111KNA,16
10108111,6:15:47,6:16:07,0101CHF,17
10108111,6:16:41,6:17:01,0101N'G,18
10108111,6:17:14,6:17:34,0101POW,19
10108111,6:17:58,6:18:18,0111CRA,20
10108111,6:19:01,6:19:21,0101WIA,21
10108111,6:19:38,6:19:58,0101HMO,22
10108111,6:20:33,6:20:53,0101JAK,23
10108111,6:21:34,6:21:54,0101HUS,24
10108111,6:22:33,6:22:53,0101LMA,25
10108111,6:23:12,6:23:32,0113GCH,26
10114110,6:00:00,6:00:20,0113LMD,1
10114110,6:09:39,6:09:59,0110SPU,2
10114110,6:10:56,6:11:16,0110BUK,3
10114110,6:12:40,6:13:00,0110OLB,4
10114110,6:13:29,6:13:49,0100BKK,5
10114110,6:19:57,6:20:17,0100EIO,6
10114110,6:20:43,6:21:03,0100LDL,7
10114110,6:22:32,6:22:52,0100OTS,8
10114110,6:24:12,6:24:32,0100CAR,9
10114110,6:25:55,6:26:15,0110FRM,10
10114110,6:27:17,6:27:37,0100STI,11
10114110,6:28:10,6:28:30,0100KMU,12
10114110,6:28:59,6:29:19,0100MCY,13
10114110,6:29:52,6:30:12,0110KAU,14
10114110,6:30:30,6:30:50,0110ACG,15
10114110,6:31:14,6:31:34,0100XAM,16
10114110,6:32:09,6:32:29,0100JOA,17
10114110,6:33:24,6:33:44,0100ARI,18
10114110,6:34:11,6:34:31,0100IKW,19
10114110,6:34:52,6:35:12,0100ITS,20
10114110,6:35:54,6:36:14,0100APC,21
10114110,6:36:54,6:37:14,0100ESN,22
10114110,6:38:25,6:38:45,0100NDT,23
10114110,6:39:13,6:39:33,0100UMT,24
10114110,6:40:02,6:40:22,0110NSG,25
10114110,6:40:47,6:41:07,0110GAC,26
10114110,6:41:40,6:42:00,0100HYD,27
10114110,6:42:59,6:43:19,0100CTC,28
10114110,6:44:03,6:44:23,0100ASD,29
10114110,6:44:47,6:45:07,0110AST,30
10114110,6:45:42,6:46:02,0100RYA,31
10114110,6:46:43,6:47:03,0110COH,32
10114110,6:47:33,6:47:53,0100EIL,33
10114110,6:49:01,6:49:21,0100MFB,34
10114110,6:49:34,6:49:54,0100POA,35
10114110,6:50:30,6:50:50,0100AL2,36
10114110,6:51:08,6:51:28,0110LCM,37
10114110,6:52:10,6:52:30,0110PMT,38
10114110,6:52:50,6:53:10,0100GAO,39
10114110,6:53:39,6:53:59,0100ILL,40
10114110,6:54:16,6:54:36,0100NCE,41
10114110,6:54:59,6:55:19,0110LJA,42
10114110,6:55:43,6:56:03,0110TUQ,43
10114110,6:56:42,6:57:02,0100SLG,44
10114110,6:57:19,6:57:39,0100RCN,45
10114110,6:58:04,6:58:24,0100UBP,46
10114110,6:58:36,6:58:56,0100RRD,47
10114110,6:59:22,6:59:42,0100KTC,48
10114110,7:00:06,7:00:26,0100CBR,49
10114110,7:00:53,7:01:13,0100RBJ,50
10114110,7:01:52,7:02:12,0100UEA,51
10114110,7:03:00,7:03:20,0100MRC,52
10114110,7:04:05,7:04:25,0110REV,53
10114110,7:05:34,7:05:54,0110LAR,54
10114110,7:06:37,7:06:57,0100RRP,55
10114110,7:07:23,7:07:43,0100S/R,56
10114110,7:08:18,7:08:38,0100RES,57
10114110,7:09:14,7:09:34,0100RKH,58
10114110,7:11:38,7:11:58,0110VMT,59
10114110,7:12:55,7:13:15,0100RRJ,60
10114110,7:14:58,7:15:18,0110UNA,61
10114110,7:17:39,7:17:59,0110AUK,62
10114110,7:19:12,7:19:32,0110MTS,63
10114110,7:21:30,7:21:50,0110AOA,64
10114110,7:22:16,7:22:36,0100VLU,65
10114110,7:23:04,7:23:24,0100TCP,66
10114110,7:24:24,7:24:44,0110OVL,67
10114110,7:25:38,7:25:58,0110AGK,68
10114110,7:27:21,7:27:41,0100LHH,69
10114110,7:28:15,7:28:35,0110IRT,70
10114111,6:00:00,6:00:20,0110IRT,1
10114111,6:00:43,6:01:03,0101JHS,2
10114111,6:01:59,6:02:19,0101STP,3
10114111,6:02:39,6:02:59,0111SPS,4
10114111,6:03:31,6:03:51,0101WBR,5
10114111,6:04:33,6:04:53,0101AGA,6
10114111,6:05:25,6:05:45,0111OLB,7
10114111,6:06:37,6:06:57,0111TNN,8
10114111,6:07:18,6:07:38,0101CPK,9
10114111,6:08:23,6:08:43,0111RHK,10
10114111,6:09:12,6:09:32,0111MAO,11
10114111,6:11:21,6:11:41,0111MRE,12
10114111,6:13:04,6:13:24,0111BEK,13
10114111,6:15:31,6:15:51,0111TUN,14
10114111,6:17:40,6:18:00,0111RHR,15
10114111,6:19:20,6:19:40,0111VMA,16
10114111,6:21:32,6:21:52,0111KRU,17
10114111,6:22:29,6:22:49,0101REE,18
10114111,6:23:21,6:23:41,0101ROR,19
10114111,6:24:07,6:24:27,0101ROK,20
10114111,6:25:36,6:25:56,0111ROT,21
10114111,6:27:15,6:27:35,0101SHR,22
10114111,6:28:19,6:28:39,0101DPB,23
10114111,6:29:26,6:29:46,0111RST,24
10114111,6:30:21,6:30:41,0101RCK,25
10114111,6:30:57,6:31:17,0111ICT,26
10114111,6:31:46,6:32:06,0101RDC,27
10114111,6:32:30,6:32:50,0101RCC,28
10114111,6:33:15,6:33:35,0111BPY,29
10114111,6:34:07,6:34:27,0101SLT,30
10114111,6:34:48,6:35:08,0111LON,31
10114111,6:35:33,6:35:53,0111RNI,32
10114111,6:36:15,6:36:35,0101PMR,33
10114111,6:37:02,6:37:22,0111MIF,34
10114111,6:37:42,6:38:02,0101PMV,35
10114111,6:38:23,6:38:43,0101IGA,36
10114111,6:39:03,6:39:23,0111MCM,37
10114111,6:40:02,6:40:22,0111A26,38
10114111,6:40:55,6:41:15,0101KTO,39
10114111,6:42:09,6:42:29,0111IME,40
10114111,6:43:05,6:43:25,0101GRJ,41
10114111,6:44:08,6:44:28,0101RMY,42
10114111,6:45:02,6:45:22,0111AMB,43
10114111,6:45:43,6:46:03,0101AME,44
10114111,6:46:49,6:47:09,0101CHC,45
10114111,6:47:24,6:47:44,0111LIS,46
10114111,6:48:06,6:48:26,0101FRK,47
10114111,6:49:07,6:49:27,0111HDE,48
10114111,6:49:49,6:50:09,0111OJC,49
10114111,6:50:28,6:50:48,0111NDS,50
10114111,6:51:16,6:51:36,0111UKG,51
10114111,6:52:04,6:52:24,0101REN,52
10114111,6:52:52,6:53:12,0111EED,53
10114111,6:54:21,6:54:41,0111ENP,54
10114111,6:55:15,6:55:35,0111CEP,55
10114111,6:56:25,6:56:45,0111TVI,56
10114111,6:57:34,6:57:54,0111ARD,57
10114111,6:58:22,6:58:42,0111NOI,58
10114111,6:59:33,6:59:53,0111AXM,59
10114111,7:00:20,7:00:40,0111KAU,60
10114111,7:01:03,7:01:23,0101IAI,61
10114111,7:01:45,7:02:05,0101MCY,62
10114111,7:02:38,7:02:58,0111USA,63
10114111,7:03:27,7:03:47,0111ISE,64
10114111,7:04:49,7:05:09,0111FRM,65
10114111,7:06:49,7:07:09,0111IAC,66
10114111,7:08:08,7:08:28,0101RED,67
10114111,7:09:19,7:09:39,0111AMK,68
10114111,7:10:36,7:10:56,0111EDH,69
10114111,7:11:20,7:11:40,0111GIE,70
10114111,7:12:11,7:12:31,0111WRB,71
10114111,7:13:06,7:13:26,0111AKA,72
10114111,7:14:18,7:14:38,0111HRT,73
10114111,7:15:20,7:15:40,0111RRY,74
10114111,7:19:37,7:19:57,0101BLU,75
10114111,7:20:15,7:20:35,0111BUK,76
10114111,7:22:57,7:23:17,0111SPU,77
10114111,7:24:43,7:25:03,0101ETA,78
10114111,7:29:27,7:29:47,0101ION,79
10114111,7:31:27,7:31:47,0101RIE,80
10114111,7:35:32,7:35:52,0113LMD,81
10116110,6:00:00,6:00:20,0110ILU,1
10116110,6:02:35,6:02:55,0100LPS,2
10116110,6:09:06,6:09:26,0100TIG,3
10116110,6:10:44,6:11:04,0100GVS,4
10116110,6:11:45,6:12:05,0100LMC,5
10116110,6:16:18,6:16:38,0100KCK,6
10116110,6:17:57,6:18:17,0100MRB,7
10116110,6:27:59,6:28:19,0110MKT,8
10116110,6:32:45,6:33:05,0110BAA,9
10116110,6:34:02,6:34:22,0100MOM,10
10116110,6:34:48,6:35:08,0100LIK,11
10116110,6:35:44,6:36:04,0100CHL,12
10116110,6:36:24,6:36:44,0100VIN,13
10116110,6:37:23,6:37:43,0100NJT,14
10116110,6:38:47,6:39:07,0100SHT,15
10116110,6:40:09,6:40:29,0100SKU,16
10116110,6:40:43,6:41:03,0110TVM,17
10116110,6:41:36,6:41:56,0100KSS,18
10116110,6:42:24,6:42:44,0100MIS,19
10116110,6:43:08,6:43:28,0100LSM,20
10116110,6:44:10,6:44:30,0100TTM,21
10116110,6:44:47,6:45:07,0100NAM,22
10116110,6:45:40,6:46:00,0110WAM,23
10116110,6:46:31,6:46:51,0100GUG,24
10116110,6:47:31,6:47:51,0100PEF,25
10116110,6:48:30,6:48:50,0110GTH,26
10116110,6:49:47,6:50:07,0100VEV,27
10116110,6:51:10,6:51:30,0100RBJ,28
10116110,6:52:10,6:52:30,0100DPA,29
10116110,6:53:17,6:53:37,0100MRC,30
10116110,6:53:57,6:54:17,0110RIS,31
10116110,6:56:25,6:56:45,0100RRP,32
10116110,6:57:36,6:57:56,0100RES,33
10116110,6:58:32,6:58:52,0100RKH,34
10116110,7:00:56,7:01:16,0110VMT,35
10116110,7:02:13,7:02:33,0100RRJ,36
10116110,7:04:16,7:04:36,0110UNA,37
10116110,7:07:58,7:08:18,0110MTS,38
10116110,7:10:44,7:11:04,0100TCP,39
10116110,7:12:04,7:12:24,0110TPA,40
10116110,7:13:18,7:13:38,0110AGK,41
10116110,7:15:22,7:15:42,0110IRT,42
10116110,7:17:18,7:17:38,0112LKT,43
10116111,6:00:00,6:00:20,0112LKT,1
10116111,6:02:05,6:02:25,0101JHS,2
10116111,6:03:21,6:03:41,0101STP,3
10116111,6:04:01,6:04:21,0111SPS,4
10116111,6:04:53,6:05:13,0101WBR,5
10116111,6:05:55,6:06:15,0101AGA,6
10116111,6:06:47,6:07:07,0111OLB,7
10116111,6:07:49,6:08:09,0111KAN,8
10116111,6:08:41,6:09:01,0101CPK,9
10116111,6:09:46,6:10:06,0111RHK,10
10116111,6:12:14,6:12:34,0111NTA,11
10116111,6:13:57,6:14:17,0111BEK,12
10116111,6:16:24,6:16:44,0111TUN,13
10116111,6:18:33,6:18:53,0111RHR,14
10116111,6:20:13,6:20:33,0111VMA,15
10116111,6:22:25,6:22:45,0111KRU,16
10116111,6:23:22,6:23:42,0101REE,17
10116111,6:24:14,6:24:34,0101ROR,18
10116111,6:25:00,6:25:20,0101ROK,19
10116111,6:27:37,6:27:57,0101SHR,20
10116111,6:28:41,6:29:01,0101DPB,21
10116111,6:29:47,6:30:07,0101RKJ,22
10116111,6:31:00,6:31:20,0101CAV,23
10116111,6:32:31,6:32:51,0111KEA,24
10116111,6:33:23,6:33:43,0101MUC,25
10116111,6:34:24,6:34:44,0101GOG,26
10116111,6:35:26,6:35:46,0111JEK,27
10116111,6:36:12,6:36:32,0101NTO,28
10116111,6:37:07,6:37:27,0101MCC,29
10116111,6:37:49,6:38:09,0101LSC,30
10116111,6:38:32,6:38:52,0101MIC,31
10116111,6:39:18,6:39:38,0101MDS,32
10116111,6:40:17,6:40:37,0111KIV,33
10116111,6:41:39,6:41:59,0101SHT,34
10116111,6:42:48,6:43:08,0101NJK,35
10116111,6:43:33,6:43:53,0101KAT,36
10116111,6:44:33,6:44:53,0101VRY,37
10116111,6:45:15,6:45:35,0111LSO,38
10116111,6:46:08,6:46:28,0101ZAK,39
10116111,6:46:44,6:47:04,0101LIK,40
10116111,6:47:25,6:47:45,0101MOM,41
10116111,6:48:28,6:48:48,0101MKB,42
10116111,6:49:06,6:49:26,0101KOB,43
10116111,6:49:44,6:50:04,0111BAA,44
10116111,6:54:31,6:54:51,0111MKT,45
10116111,7:01:00,7:01:20,0101KME,46
10116111,7:05:07,7:05:27,0101MRB,47
10116111,7:06:47,7:07:07,0101KCK,48
10116111,7:11:21,7:11:41,0101LMC,49
10116111,7:12:19,7:12:39,0101GVS,50
10116111,7:13:56,7:14:16,0101TIG,51
10116111,7:21:18,7:21:38,0113LMD,52
1011A110,6:00:00,6:00:20,0110KGQ,1
1011A110,6:00:53,6:01:13,0100INT,2
1011A110,6:01:54,6:02:14,0110KSL,3
1011A110,6:02:54,6:03:14,0100PNA,4
1011A110,6:03:30,6:03:50,0100CCD,5
1011A110,6:04:12,6:04:32,0110NKT,6
1011A110,6:05:00,6:05:20,0100ARG,7
1011A110,6:05:51,6:06:11,0100CTR,8
1011A110,6:06:28,6:06:48,0100AAE,9
1011A110,6:07:04,6:07:24,0110APS,10
1011A110,6:07:59,6:08:19,0110APT,11
1011A110,6:08:36,6:08:56,0110TPA,12
1011A110,6:09:26,6:09:46,0110VKS,13
1011A110,6:10:20,6:10:40,0110AGK,14
1011A110,6:11:44,6:12:04,0110ASP,15
1011A110,6:12:48,6:13:08,0100RGH,16
1011A110,6:13:46,6:14:06,0110IRT,17
1011A110,6:15:05,6:15:25,0800NGR,18
1011A110,6:16:55,6:17:15,0212SNT,19
1011A111,6:00:00,6:00:20,0212SNT,1
1011A111,6:01:59,6:02:19,0811ANG,2
1011A111,6:02:57,6:03:17,0101JHS,3
1011A111,6:04:13,6:04:33,0101STP,4
1011A111,6:04:53,6:05:13,0111SPS,5
1011A111,6:05:45,6:06:05,0101WBR,6
1011A111,6:06:47,6:07:07,0101AGA,7
1011A111,6:07:39,6:07:59,0111OLB,8
1011A111,6:08:31,6:08:51,0101AKH,9
1011A111,6:09:16,6:09:36,0111AKS,10
1011A111,6:10:04,6:10:24,0101AKE,11
1011A111,6:11:02,6:11:22,0101ARY,12
1011A111,6:11:55,6:12:15,0111NKM,13
1011A111,6:12:39,6:12:59,0101ALM,14
1011A111,6:13:39,6:13:59,0101NRE,15
1011A111,6:14:40,6:15:00,0101ARR,16
1011A111,6:15:32,6:15:52,0103MSQ,17
1011F110,6:00:00,6:00:20,0100RBJ,1
1011F110,6:01:00,6:01:20,0100DPA,2
1011F110,6:01:57,6:02:17,0110BDO,3
1011F110,6:02:37,6:02:57,0100MRC,4
1011F110,6:04:17,6:04:37,0110RRS,5
1011F110,6:05:45,6:06:05,0100RRP,6
1011F110,6:06:56,6:07:16,0100RES,7
1011F110,6:07:52,6:08:12,0100RKH,8
1011F110,6:10:16,6:10:36,0110VMT,9
1011F110,6:11:33,6:11:53,0100RRJ,10
1011F110,6:13:36,6:13:56,0110UNA,11
1011F110,6:14:27,6:14:47,0110LIG,12
1011F110,6:17:05,6:17:25,0110FSA,13
1011F110,6:18:22,6:18:42,0110MTS,14
1011F110,6:20:55,6:21:15,0110BLV,15
1011F110,6:21:43,6:22:03,0100TCP,16
1011F110,6:22:41,6:23:01,0110MYA,17
1011F110,6:23:32,6:23:52,0110TPA,18
1011F110,6:24:15,6:24:35,0110YIL,19
1011F110,6:25:16,6:25:36,0110AGK,20
1011F110,6:26:17,6:26:37,0110ROA,21
1011F110,6:27:08,6:27:28,0110TAA,22
1011F110,6:28:14,6:28:34,0100RGH,23
1011F110,6:29:12,6:29:32,0110IRT,24
1011F110,6:31:27,6:31:47,0212SNT,25
1011F111,6:00:00,6:00:20,0212SNT,1
1011F111,6:01:59,6:02:19,0811ANG,2
1011F111,6:02:57,6:03:17,0101JHS,3
1011F111,6:04:13,6:04:33,0101STP,4
1011F111,6:05:13,6:05:33,0101WBR,5
1011F111,6:06:15,6:06:35,0101AGA,6
1011F111,6:07:07,6:07:27,0111OLB,7
1011F111,6:08:21,6:08:41,0111KNE,8
1011F111,6:09:01,6:09:21,0101CPK,9
1011F111,6:10:06,6:10:26,0111RHK,10
1011F111,6:12:34,6:12:54,0111MME,11
1011F111,6:14:17,6:14:37,0111BEK,12
1011F111,6:16:33,6:16:53,0111IGK,13
1011F111,6:17:15,6:17:35,0111TUN,14
1011F111,6:19:24,6:19:44,0111RHR,15
1011F111,6:21:04,6:21:24,0111VMA,16
1011F111,6:23:16,6:23:36,0111KRU,17
1011F111,6:24:13,6:24:33,0101REE,18
1011F111,6:25:05,6:25:25,0101ROR,19
1011F111,6:25:51,6:26:11,0101ROK,20
1011F111,6:27:22,6:27:42,0111TRV,21
1011F111,6:28:58,6:29:18,0101SHR,22
1011F111,6:30:02,6:30:22,0101DPB,23
1011F111,6:31:10,6:31:30,0113RST,24
1107D110,6:00:00,6:00:20,0213MRY,1
1107D110,6:02:39,6:02:59,0100OOA,2
