trip_id,start_time,end_time,headway_secs
8048A110,06:00:00,09:00:00,300
8048A110,09:00:00,15:00:00,900
8048A110,15:00:00,21:00:00,300
8048A111,06:00:00,09:00:00,300
8048A111,09:00:00,15:00:00,900
8048A111,15:00:00,21:00:00,300
8048B110,06:00:00,09:00:00,300
8048B110,09:00:00,15:00:00,900
8048B110,15:00:00,21:00:00,300
8048B111,06:00:00,09:00:00,300
8048B111,09:00:00,15:00:00,900
8048B111,15:00:00,21:00:00,300
8048C110,06:00:00,09:00:00,300
8048C110,09:00:00,15:00:00,900
8048C110,15:00:00,21:00:00,300
8048C111,06:00:00,09:00:00,300
8048C111,09:00:00,15:00:00,900
8048C111,15:00:00,21:00:00,300
8119A110,06:00:00,09:00:00,300
8119A110,09:00:00,15:00:00,900
8119A110,15:00:00,21:00:00,300
8119A111,06:00:00,09:00:00,300
8119A111,09:00:00,15:00:00,900
8119A111,15:00:00,21:00:00,300
