stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
stop_0385,,"Mabel Preparatory School","",8.47357,-13.19476,,,0,,,
stop_0386,,"Braima Lane","",8.46484,-13.18038,,,0,hub_0006,,
stop_0387,,"Mack Pharmacy","",8.42934,-13.27753,,,0,,,
stop_0388,,"Hall Street","",8.47637,-13.24546,,,0,,,
stop_0389,,"Regent Road","",8.48586,-13.23033,,,0,,,
stop_0390,,"Jui","",8.39246,-13.14516,,,0,hub_0004,,
stop_0391,,"Methodist Chuch","",8.47491,-13.19644,,,0,,,
stop_0392,,"NPA","",8.49205,-13.24691,,,0,,,
stop_0393,,"Waterloo","",8.32934,-13.05305,,,0,hub_0005,,
stop_0394,,"Jatu Bar","",8.47778,-13.20538,,,0,,,
stop_0395,,"Mortain","",8.41543,-13.1843,,,0,,,
stop_0396,,"Jones Street","",8.47116,-13.19137,,,0,,,
stop_0397,,"B-Matt","",8.46551,-13.21699,,,0,,,
stop_0398,,"24E Old Railway Line","",8.47274,-13.24946,,,0,,,
stop_0399,,"Adelaide St","",8.48068,-13.24315,,,0,,,
stop_0400,,"Mosque","",8.48219,-13.25709,,,0,,,
stop_0401,,"Lumley Filling Station","",8.45669,-13.27177,,,0,hub_0002,,
stop_0402,,"Goderich St","",8.48736,-13.22728,,,0,,,
stop_0403,,"Hill Cut Junction","",8.46265,-13.25537,,,0,,,
stop_0404,,"Lodge","",8.47402,-13.24875,,,0,,,
stop_0405,,"Blue House","",8.45228,-13.16843,,,0,,,
stop_0406,,"Pike St Junction","",8.47394,-13.24033,,,0,,,
stop_0407,,"Wan House","",8.37195,-13.23454,,,0,,,
stop_0408,,"Rokupa Hospital","",8.46032,-13.17279,,,0,,,
stop_0410,,"Cow Yard","",8.38698,-13.15252,,,0,,,
stop_0411,,"Freetown Park","",8.3281,-13.06882,,,0,,,
stop_0412,,"Lumley","",8.45696370984443,-13.2725170254707,,,0,,,
stop_0413,,"Grafton Police Post","",8.39564,-13.15866,,,0,,,
stop_0414,,"Saloo","",8.3893,-13.15468,,,0,,,
stop_0415,,"Total","",8.47581,-13.19768,,,0,,,
stop_0416,,"Barham Road","",8.48223,-13.22328,,,0,,,
stop_0417,,"Tree Planting","",8.46883,-13.22335,,,0,,,
stop_0418,,"Regent Road Hill Station","",8.459,-13.2528,,,0,,,
stop_0419,,"Allen Town Market","",8.41393,-13.14963,,,0,,,
stop_0420,,"Kissy Ferry Terminal","",8.48526,-13.20303,,,0,,,
stop_0421,,"Pike Street","",8.47207,-13.23883,,,0,,,
stop_0423,,"Np","",8.44563,-13.2288,,,0,,,
stop_0424,,"Texaco,","",8.47061,-13.18099,,,0,,,
stop_0425,,"Truscott Street","",8.48233,-13.2299,,,0,,,
stop_0426,,"Kinsella Street","",8.48139,-13.24643,,,0,,,
stop_0427,,"Safecon","",8.47688,-13.19906,,,0,,,
stop_0428,,"Braima Lane","",8.46483,-13.18042,,,0,hub_0006,,
stop_0429,,"Lumley","",8.45562,-13.2725,,,0,hub_0002,,
stop_0430,,"Close to Christ Temple Church","",8.39169,-13.15511,,,0,,,
stop_0431,,"Leicester Peak","",8.44632,-13.23024,,,0,,,
stop_0432,,"Atkin Street & High Broad Street","",8.49405,-13.2633,,,0,,,
stop_0433,,"Safecon","",8.47852,-13.23051,,,0,,,
stop_0434,,"Banga Farm Junction","",8.35575,-13.23052,,,0,,,
stop_0435,,"Wilberforce","",8.46839,-13.26256,,,0,hub_0001,,
stop_0436,,"Eastern Police","",8.48787,-13.22589,,,0,hub_0010,,
stop_0437,,"P.M.B","",8.44618,-13.16332,,,0,,,
stop_0438,,"Goderich Junction","",8.43577,-13.2797,,,0,,,
stop_0440,,"By Brewery","",8.46913,-13.23615,,,0,,,
stop_0441,,"Syke Street by Ascension Town","",8.4842,-13.2463,,,0,,,
stop_0442,,"Faulkner St by Main Motor Rd Congo Cross","",8.48103,-13.25578,,,0,,,
stop_0443,,"Police Station","",8.45981,-13.27069,,,0,,,
stop_0444,,"Bottom Mango Market","",8.47646,-13.20794,,,0,,,
stop_0445,,"Black Tank Adonkia","",8.41955,-13.27249,,,0,,,
stop_0446,,"K  Step","",8.43672,-13.15902,,,0,,,
stop_0448,,"Adonkia","",8.41927,-13.27196,,,0,,,
stop_0449,,"Lumley","",8.45326,-13.2725,,,0,,,
stop_0450,,"Before the Bridge","",8.47171,-13.2517,,,0,,,
stop_0451,,"Wash Car","",8.4621,-13.25039,,,0,,,
stop_0452,,"Congo Cross","",8.48308,-13.25912,,,0,hub_0011,,
stop_0453,,"UPS Express","",8.47996,-13.24286,,,0,,,
stop_0454,,"New England Police","",8.47147,-13.23959,,,0,,,
stop_0455,,"Dunkley Street","",8.48592,-13.22674,,,0,,,
stop_0456,,"Central Mosque","",8.46235,-13.17368,,,0,,,
stop_0457,,"Ogoo Farm Cemetry","",8.40345,-13.26289,,,0,,,
stop_0458,,"Toyota, Kissy Bypass Road","",8.47781,-13.20556,,,0,,,
stop_0459,,"Dundas Street","",8.47773,-13.23808,,,0,,,
stop_0460,,"Cline Town","",8.48929,-13.21083,,,0,,,
stop_0461,,"Patton Street","",8.48925,-13.22181,,,0,,,
stop_0462,,"Angola Rown Bridge","",8.41144,-13.26342,,,0,,,
stop_0463,,"K31 Sky Junction","",8.46656,-13.21608,,,0,,,
stop_0464,,"Samuel's","",8.47044,-13.19013,,,0,,,
stop_0465,,"Total","",8.47589,-13.19773,,,0,,,
stop_0466,,"Wilberforce Bottom Mango","",8.46569,-13.2597,,,0,,,
stop_0467,,"Second Junction,Sussex","",8.34992,-13.22874,,,0,,,
stop_0468,,"Foamex","",8.4329,-13.15635,,,0,,,
stop_0469,,"Rocklyn St","",8.48242,-13.22679,,,0,,,
stop_0470,,"Queen St","",8.47694,-13.23377,,,0,,,
stop_0471,,"Jamatta","",8.47867,-13.19979,,,0,,,
stop_0472,,"Abu Kamara","",8.4741,-13.25267,,,0,,,
stop_0473,,"Cow Yard","",8.38691,-13.15255,,,0,,,
stop_0474,,"PWD","",8.47759,-13.20415,,,0,,,
stop_0475,,"CID","",8.48643,-13.23566,,,0,,,
stop_0476,,"Earl Street","",8.47708,-13.23526,,,0,,,
stop_0477,,"Ellebank Street","",8.4838,-13.22624,,,0,,,
stop_0478,,"Adonkia Police Station","",8.41643,-13.26836,,,0,,,
stop_0479,,"Patton Street","",8.4864,-13.22155,,,0,,,
stop_0480,,"K23","",8.46914,-13.21423,,,0,,,
stop_0481,,"PWD","",8.47749,-13.20683,,,0,hub_0007,,
stop_0482,,"SLPMB","",8.44452,-13.16175,,,0,hub_0016,,
stop_0483,,"Orugu River Bridge","",8.39969,-13.14398,,,0,,,
stop_0484,,"Bolling Street Junction","",8.48788,-13.24445,,,0,,,
stop_0485,,"Alpha Morlai","",8.47436,-13.19878,,,0,,,
stop_0486,,"Buttom Mango Market","",8.47656,-13.20796,,,0,,,
stop_0487,,"King Street","",8.47783,-13.23229,,,0,,,
stop_0488,,"Cline Town","",8.48619,-13.21025,,,0,,,
stop_0489,,"New Market","",8.48803,-13.27003,,,0,,,
stop_0490,,"Sussex","",8.34937,-13.22765,,,0,,,
stop_0491,,"Total Filling Station","",8.47654,-13.19591,,,0,,,
stop_0492,,"After Beccle Street","",8.45119,-13.1675,,,0,,,
stop_0493,,"Mende Church","",8.47739,-13.23847,,,0,,,
stop_0495,,"Cline Town","",8.4887,-13.21044,,,0,,,
stop_0496,,"Bai Bureh Road","",8.47516,-13.19353,,,0,,,
stop_0497,,"Lakka Hospital","",8.39721,-13.26252,,,0,,,
stop_0498,,"Shell","",8.46834,-13.19232,,,0,,,
stop_0499,,"Portee","",8.4658,-13.17612,,,0,,,
stop_0500,,"Leicester","",8.45545,-13.22192,,,0,,,
stop_0501,,"Mende Junction","",8.44936,-13.2519,,,0,,,
stop_0502,,"Container","",8.47021,-13.24255,,,0,,,
stop_0503,,"Sayenu Street","",8.43993,-13.16079,,,0,,,
stop_0504,,"Choitram","",8.44179,-13.16099,,,0,,,
stop_0505,,"Joshua","",8.38736,-13.15451,,,0,,,
stop_0506,,"Poyo Bar","",8.43468,-13.15762,,,0,,,
stop_0507,,"Bombay Street","",8.48691,-13.22302,,,0,,,
stop_0508,,"New Market","",8.48731,-13.26948,,,0,,,
stop_0509,,"Guard Room","",8.48981,-13.27022,,,0,,,
stop_0511,,"Sarrola Hospital Junction","",8.47587,-13.1947,,,0,,,
stop_0512,,"SLRSA","",8.48416,-13.21532,,,0,,,
stop_0513,,"Bommeh","",8.48066,-13.2092,,,0,,,
stop_0514,,"Percival Street","",8.48478,-13.23577,,,0,,,
stop_0515,,"Poyobar","",8.43434,-13.1574,,,0,,,
stop_0516,,"K-Step Calaba Town","",8.43405,-13.15714,,,0,,,
stop_0517,,"Allen Town Junction","",8.41619,-13.15174,,,0,,,
stop_0518,,"Adonkia Cemetry","",8.41694,-13.26922,,,0,,,
stop_0519,,"Technical School By Congo Cross","",8.4808,-13.25526,,,0,,,
stop_0522,,"Marie Stopes","",8.46811,-13.18599,,,0,,,
stop_0523,,"Winners Chapel","",8.47484,-13.23449,,,0,,,
stop_0524,,"Murray Town Junction","",8.48598,-13.26089,,,0,,,
stop_0525,,"Calaba Town last station","",8.43122,-13.15538,,,0,,,
stop_0526,,"Bombay Street","",8.48695,-13.22325,,,0,,,
stop_0527,,"Morngayba","",8.40821,-13.17552,,,0,,,
stop_0528,,"Companero Hotel","",8.37982,-13.10514,,,0,,,
stop_0529,,"Kissi Town Junction","",8.38788,-13.14903,,,0,,,
stop_0530,,"Wilkinson Road","",8.48532,-13.26358,,,0,,,
stop_0531,,"Upgun","",8.48256,-13.21202,,,0,,,
stop_0532,,"Jabbie Street","",8.43617,-13.15865,,,0,,,
stop_0533,,"Mambo Junction","",8.37923,-13.24162,,,0,,,
stop_0534,,"Oba Side","",8.46996,-13.18923,,,0,,,
stop_0535,,"Lumley Police Station","",8.45944,-13.27065,,,0,,,
stop_0536,,"Garage By Highbroad St","",8.48807,-13.26149,,,0,,,
stop_0537,,"Angola Town Junction","",8.40978,-13.26257,,,0,,,
stop_0538,,"Hill Station","",8.45574,-13.24617,,,0,,,
stop_0539,,"Magazine Warf","",8.48963,-13.2201,,,0,,,
stop_0540,,"Cemetery","",8.47331,-13.2617,,,0,,,
stop_0541,,"Total","",8.47794,-13.20201,,,0,,,
stop_0542,,"Workshop","",8.43445,-13.21917,,,0,,,
stop_0543,,"Cline Town","",8.48862,-13.21029,,,0,,,
stop_0544,,"Safecon","",8.47859,-13.23058,,,0,,,
stop_0545,,"PWD","",8.47754,-13.20687,,,0,hub_0007,,
stop_0546,,"Tar Ground","",8.45029,-13.25463,,,0,,,
stop_0547,,"Fisher Lane Step","",8.47789,-13.20121,,,0,,,
stop_0548,,"Garage","",8.49183,-13.24613,,,0,,,
stop_0549,,"Total Filling Station","",8.47656,-13.19571,,,0,,,
stop_0550,,"Ordinance","",8.48888,-13.26169,,,0,,,
stop_0551,,"Regent Station","",8.43373,-13.21438,,,0,,,
stop_0552,,"Provilac by Congo Cross","",8.48169,-13.25661,,,0,,,
stop_0553,,"Central Mosque","",8.46181,-13.17348,,,0,,,
stop_0554,,"Kuku's Drive","",8.46937,-13.24463,,,0,,,
stop_0555,,"NDMC Compound","",8.46624,-13.26966,,,0,,,
stop_0556,,"Barracks Road By Highbroad St","",8.4904,-13.26203,,,0,,,
stop_0557,,"Edwards School Gate","",8.48918,-13.24488,,,0,,,
stop_0558,,"Tipper Ground","",8.44144,-13.2786,,,0,,,
stop_0559,,"Murray Town Junction","",8.48628,-13.26109,,,0,,,
stop_0560,,"One Pole","",8.40481,-13.14279,,,0,,,
stop_0561,,"Byrne Lane","",8.49152,-13.26228,,,0,,,
stop_0562,,"Kay Steep","",8.43689,-13.15909,,,0,,,
stop_0563,,"Milton St","",8.49323,-13.26271,,,0,,,
stop_0564,,"White House","",8.49145,-13.28371,,,0,,,
stop_0565,,"Beach Road","",8.48332,-13.28685,,,0,,,
stop_0566,,"Workshop By Congo Cross","",8.48268,-13.25793,,,0,,,
stop_0567,,"Locust Steps","",8.47329,-13.18652,,,0,,,
stop_0568,,"Low Cost Garage","",8.46754,-13.18675,,,0,,,
stop_0569,,"China Hospital","",8.38985,-13.14278,,,0,,,
stop_0570,,"Salman Drive","",8.49221,-13.28524,,,0,,,
stop_0571,,"Campbell Street","",8.44891,-13.16554,,,0,,,
stop_0573,,"Jui Police Barracks","",8.39411,-13.14419,,,0,hub_0004,,
stop_0574,,"Mende Church","",8.47733,-13.2385,,,0,,,
stop_0575,,"UMC SCHOOL","",8.46578,-13.18276,,,0,,,
stop_0576,,"Barracks Old Road","",8.46622,-13.18383,,,0,,,
stop_0577,,"Sarrola Hospital Junction","",8.47592,-13.19461,,,0,,,
stop_0578,,"Board Factory","",8.35422,-13.0794,,,0,,,
stop_0579,,"SAWMILL SITE","",8.48931,-13.22587,,,0,,,
stop_0580,,"Easton Street","",8.48566,-13.21967,,,0,,,
stop_0581,,"Elk Street","",8.4868,-13.22666,,,0,,,
stop_0582,,"Old Railway Line","",8.47587,-13.24692,,,0,,,
stop_0583,,"Shell","",8.47247,-13.19341,,,0,,,
stop_0585,,"Ogoo Farm Parking Station","",8.405,-13.26175,,,0,hub_0012,,
stop_0586,,"Hamilton Primary School","",8.38863,-13.25531,,,0,,,
stop_0587,,"Grammer School","",8.49097,-13.26947,,,0,,,
stop_0588,,"Locust Step","",8.47347,-13.18661,,,0,,,
stop_0590,,"Fana","",8.36599,-13.08833,,,0,,,
stop_0591,,"Congo Water Street","",8.45342,-13.16943,,,0,,,
stop_0592,,"Model Junction","",8.47704,-13.23066,,,0,,,
stop_0593,,"Albib Drive","",8.44222,-13.22601,,,0,,,
stop_0594,,"Alvete Schoop","",8.47729,-13.19955,,,0,,,
stop_0596,,"Sir Samuel Lewis Road","",8.49218,-13.27154,,,0,,,
stop_0597,,"Caulker Street","",8.45326,-13.16945,,,0,,,
stop_0598,,"Bailey Street","",8.47664,-13.244,,,0,,,
stop_0599,,"Murray Town Junction","",8.48548,-13.26155,,,0,,,
stop_0600,,"Savage Square","",8.48971,-13.21618,,,0,,,
stop_0601,,"Sky Junction","",8.46245,-13.21862,,,0,,,
stop_0602,,"Gbendembu","",8.44004,-13.27855,,,0,,,
stop_0603,,"Ferguson Street","",8.47588,-13.23927,,,0,,,
stop_0604,,"Freetown Park","",8.32804,-13.06872,,,0,,,
stop_0605,,"Wilberforce","",8.46771,-13.26152,,,0,hub_0001,,
stop_0606,,"Upgun","",8.48315,-13.21185,,,0,,,
stop_0607,,"Waterloo St","",8.4819,-13.23598,,,0,,,
stop_0608,,"Grass Field","",8.46855,-13.17865,,,0,,,
stop_0609,,"Murray Town Turntable","",8.4952,-13.26402,,,0,,,
stop_0610,,"Water St","",8.48342,-13.25454,,,0,,,
stop_0611,,"SS Camp","",8.44193,-13.22599,,,0,,,
stop_0612,,"Behesti School By Highbroad St","",8.49433,-13.26341,,,0,,,
stop_0613,,"Eastern Police","",8.48787,-13.22643,,,0,hub_0010,,
stop_0614,,"Morngayba","",8.41499,-13.1868,,,0,,,
stop_0615,,"Main Motor Rd","",8.45683,-13.25179,,,0,,,
stop_0616,,"Amadiyaa","",8.4744,-13.24667,,,0,,,
stop_0617,,"Rokupa Hospital","",8.46025,-13.17297,,,0,,,
stop_0618,,"Chief Compound","",8.47442,-13.24309,,,0,,,
stop_0619,,"St Edward Parish Maypark School","",8.48964,-13.24507,,,0,,,
stop_0622,,"Taylor  Street","",8.47498,-13.19288,,,0,,,
stop_0623,,"Mende Church","",8.47747,-13.19996,,,0,,,
stop_0624,,"Jasse Drive","",8.4178,-13.27017,,,0,,,
stop_0625,,"White House","",8.3327,-13.0719,,,0,,,
stop_0626,,"Tarleton Lane & Kissy Road","",8.4873,-13.22398,,,0,,,
stop_0627,,"Elina","",8.47796,-13.19806,,,0,,,
stop_0628,,"2 Face Alaways","",8.48833,-13.22579,,,0,,,
stop_0630,,"B. J. School Gate","",8.48961,-13.21749,,,0,,,
stop_0631,,"Model","",8.47806,-13.23151,,,0,,,
stop_0632,,"Container","",8.3788,-13.10323,,,0,,,
stop_0634,,"Jui Road","",8.393047,-13.144214,,,0,hub_0004,,
stop_0635,,"Post Office","",8.45483,-13.17069,,,0,,,
stop_0636,,"Macdonald Street","",8.47705,-13.23871,,,0,,,
stop_0637,,"Leicester Peak","",8.4461,-13.2298,,,0,,,
stop_0638,,"Technical","",8.47938,-13.25374,,,0,,,
stop_0639,,"Jui","",8.39345,-13.144301,,,0,hub_0004,,
stop_0640,,"Hammond School","",8.47323,-13.19421,,,0,,,
stop_0641,,"PWD","",8.4781,-13.20419,,,0,,,
stop_0642,,"Adonkia Cemetry","",8.41451,-13.26619,,,0,,,
stop_0643,,"Easton Street","",8.48571,-13.2198,,,0,,,
stop_0644,,"Western Police Station","",8.48193,-13.24321,,,0,,,
stop_0645,,"Old Railway Line","",8.48077,-13.26536,,,0,,,
stop_0646,,"Ojuku","",8.42363,-13.1554,,,0,,,
stop_0647,,"Cort Right (K 23)","",8.46872,-13.21409,,,0,,,
stop_0648,,"Hill Cut","",8.46326,-13.25588,,,0,,,
stop_0649,,"Brama Lane","",8.46678,-13.17691,,,0,,,
stop_0650,,"College Junction","",8.42698,-13.27767,,,0,,,
stop_0651,,"Model","",8.47792,-13.23175,,,0,,,
stop_0652,,"Police Post","",8.45668,-13.24942,,,0,,,
stop_0653,,"Fourth St","",8.48332,-13.22644,,,0,,,
stop_0654,,"Ferry Junction","",8.47989,-13.20657,,,0,hub_0008,,
stop_0656,,"Ansarul Islamic School","",8.48992,-13.22466,,,0,,,
stop_0658,,"Dan Street","",8.48464,-13.2167,,,0,,,
stop_0659,,"Porte Junction","",8.46454,-13.1747,,,0,,,
stop_0661,,"After D Bridge","",8.48499,-13.25017,,,0,,,
stop_0662,,"Macualey Street","",8.48007,-13.22998,,,0,,,
stop_0663,,"Locust Step","",8.47292,-13.18566,,,0,,,
stop_0664,,"Tesco","",8.40621,-13.14247,,,0,,,
stop_0665,,"Water Street","",8.47914,-13.25329,,,0,,,
stop_0666,,"Tagrin Ferry Terminal","",8.51662,-13.14743,,,0,,,
stop_0667,,"Off Cape Road","",8.48488,-13.28756,,,0,,,
stop_0668,,"Lumley","",8.45506,-13.27241,,,0,hub_0002,,
stop_0669,,"Cemetery","",8.4918,-13.28475,,,0,,,
stop_0670,,"Mango Tree","",8.45704,-13.22117,,,0,,,
stop_0671,,"Bombay Street","",8.4882,-13.22264,,,0,,,
stop_0673,,"Adelaide St","",8.48346,-13.24301,,,0,,,
stop_0674,,"Saint John","",8.47896,-13.24314,,,0,,,
stop_0677,,"Sign Board","",8.49044,-13.26978,,,0,,,
stop_0678,,"Morgan Lane","",8.47401,-13.24437,,,0,,,
stop_0680,,"Guard Street","",8.48829,-13.22658,,,0,,,
stop_0681,,"Upper Dan Street","",8.48451,-13.21635,,,0,,,
stop_0682,,"Fisher Lane Step","",8.47784,-13.2012,,,0,,,
stop_0683,,"Shell","",8.47166,-13.19233,,,0,,,
stop_0684,,"Garage","",8.46424,-13.25112,,,0,,,
stop_0685,,"Rokel Filling Station","",8.38428,-13.10949,,,0,,,
stop_0686,,"Obama","",8.43576,-13.22411,,,0,,,
stop_0687,,"Grafton","",8.39369,-13.15646,,,0,,,
stop_0688,,"Gbendembu Junction","",8.43989,-13.2787,,,0,,,
stop_0689,,"Allen Town Church","",8.41543,-13.15109,,,0,,,
stop_0690,,"Taqi Drive","",8.47256,-13.2517,,,0,,,
stop_0692,,"Sesay Drive","",8.39394,-13.2607,,,0,,,
stop_0693,,"PWD","",8.4766,-13.21073,,,0,,,
stop_0694,,"PWD","",8.47675,-13.23636,,,0,,,
stop_0696,,"Manson","",8.45445,-13.24328,,,0,,,
stop_0697,,"Brook St by Pademba Rd","",8.48017,-13.23612,,,0,,,
stop_0698,,"Taylor Street & Bai Bureh Road","",8.47492,-13.19311,,,0,,,
stop_0699,,"Timbo Lane,Baw Baw","",8.34378,-13.21713,,,0,,,
stop_0703,,"Banga Farm Saloon","",8.36416,-13.23201,,,0,,,
stop_0705,,"Hamilton Bridge","",8.38559,-13.24964,,,0,,,
stop_0706,,"Campbell Street","",8.44927,-13.16584,,,0,,,
stop_0708,,"Congo Water Street","",8.45416,-13.17018,,,0,,,
stop_0709,,"Chaious","",8.41319,-13.14626,,,0,,,
stop_0710,,"Convent School","",8.47834,-13.24711,,,0,,,
stop_0711,,"Ogoo Farm Parking Station","",8.40483,-13.26203,,,0,hub_0012,,
stop_0712,,"J.Mata","",8.479,-13.20175,,,0,,,
stop_0713,,"FBC Primary","",8.4753,-13.21859,,,0,,,
stop_0714,,"Hastings","",8.3865,-13.13544,,,0,,,
stop_0715,,"Milton Street","",8.49327,-13.2628,,,0,,,
stop_0716,,"Juba Barracks","",8.45206,-13.27703,,,0,,,
stop_0717,,"Joshua","",8.38756,-13.1546,,,0,,,
stop_0719,,"Albib Drive","",8.44214,-13.22604,,,0,,,
stop_0720,,"Post Office","",8.33825,-13.07357,,,0,,,
stop_0721,,"John Street","",8.4784,-13.24149,,,0,,,
stop_0723,,"Beoku Lane","",8.48136,-13.25598,,,0,,,
stop_0724,,"Sackville Street","",8.48737,-13.22881,,,0,hub_0009,,
stop_0725,,"Sarolla","",8.47436,-13.19581,,,0,,,
stop_0726,,"Pumbline Junction","",8.48216,-13.26342,,,0,,,
stop_0728,,"Ferry Junction","",8.47956,-13.20436,,,0,,,
stop_0729,,"Hamilton Junction","",8.38758,-13.25297,,,0,,,
stop_0731,,"Wilberforce","",8.46813,-13.26177,,,0,hub_0001,,
stop_0732,,"Mosque","",8.48207,-13.25717,,,0,,,
stop_0733,,"Wilberforce","",8.46817,-13.26232,,,0,hub_0001,,
stop_0734,,"Mountain Cut","",8.48754,-13.22488,,,0,,,
stop_0735,,"Model Junction","",8.47703,-13.23052,,,0,,,
stop_0737,,"Church","",8.49247,-13.28014,,,0,,,
stop_0738,,"Aberdeen","",8.4934,-13.28684,,,0,hub_0003,,
stop_0739,,"Kennex Drive","",8.43563,-13.22373,,,0,,,
stop_0740,,"Haha Fatmata","",8.45681,-13.17164,,,0,,,
stop_0741,,"UN Drive","",8.47398,-13.27558,,,0,,,
stop_0742,,"Yams Farm Junction","",8.38468,-13.11641,,,0,,,
stop_0743,,"Brama Lane","",8.46679,-13.17705,,,0,,,
stop_0744,,"Lombard Street","",8.48948,-13.21425,,,0,,,
stop_0746,,"Tengbeh Town","",8.47527,-13.25571,,,0,hub_0015,,
stop_0747,,"Regent","",8.43487,-13.21809,,,0,,,
stop_0749,,"Smart Farm","",8.47936,-13.27134,,,0,,,
stop_0750,,"St Anthony School","",8.49095,-13.24548,,,0,,,
stop_0751,,"Femi Turner Junction","",8.43491,-13.2785,,,0,,,
stop_0752,,"Berkeley Lane","",8.47379,-13.25217,,,0,,,
stop_0753,,"Cole House","",8.46125,-13.21828,,,0,,,
stop_0754,,"Kingtom Bridge","",8.48467,-13.2447,,,0,,,
stop_0755,,"St Edwards School Gate","",8.48891,-13.24483,,,0,,,
stop_0756,,"Challot Village","",8.41867,-13.18966,,,0,,,
stop_0757,,"Signal Hill Road","",8.48286,-13.26092,,,0,,,
stop_0758,,"Fana","",8.36601,-13.0883,,,0,,,
stop_0759,,"Beccle Street","",8.45096,-13.16731,,,0,,,
stop_0760,,"Big Market","",8.48971,-13.23644,,,0,,,
stop_0761,,"Green Drive Adonkia","",8.41394,-13.26549,,,0,,,
stop_0762,,"Barracks Old Road","",8.46619,-13.18388,,,0,,,
stop_0763,,"Fisher Lane Mosque","",8.47802,-13.20271,,,0,,,
stop_0764,,"Guard Room","",8.48966,-13.2702,,,0,,,
stop_0765,,"Morngeba","",8.40821,-13.17557,,,0,,,
stop_0766,,"Seven Battalion","",8.43343,-13.27772,,,0,,,
stop_0767,,"Mansaray Drive","",8.43917,-13.22443,,,0,,,
stop_0768,,"Sirratel Shop","",8.47322,-13.24941,,,0,,,
stop_0769,,"Mountain Cut","",8.48722,-13.22387,,,0,,,
stop_0771,,"Sarola","",8.47545,-13.19378,,,0,,,
stop_0773,,"NRA","",8.48546,-13.21077,,,0,,,
stop_0774,,"College","",8.451,-13.23856,,,0,,,
stop_0776,,"Regent Road","",8.48502,-13.23023,,,0,,,
stop_0777,,"Safecon,Circular Road","",8.48462,-13.23008,,,0,,,
stop_0778,,"Barracks","",8.46762,-13.18519,,,0,,,
stop_0779,,"Congo Town Market","",8.48308,-13.25685,,,0,,,
stop_0780,,"Kono Park","",8.32638,-13.0654,,,0,,,
stop_0781,,"Goderich Junction","",8.43559,-13.27973,,,0,,,
stop_0784,,"Hill Station","",8.45455,-13.24321,,,0,,,
stop_0785,,"Christ Church","",8.4788,-13.23621,,,0,,,
stop_0786,,"Abbot Street","",8.48978,-13.21544,,,0,,,
stop_0787,,"Henessy Street","",8.48688,-13.24443,,,0,,,
stop_0788,,"Ola During Hospital","",8.4895,-13.21871,,,0,,,
stop_0789,,"Fort Street","",8.47821,-13.2352,,,0,,,
stop_0790,,"Morngayba","",8.4134,-13.18033,,,0,,,
stop_0791,,"King Street","",8.47683,-13.23271,,,0,,,
stop_0792,,"Zion Drive & Main Motor Road","",8.47006,-13.26228,,,0,,,
stop_0793,,"7 Up Junction","",8.48571,-13.24445,,,0,,,
stop_0794,,"Poyo Bar","",8.43904,-13.1605,,,0,,,
stop_0795,,"POW School","",8.49011,-13.24516,,,0,,,
stop_0796,,"Maxwell","",8.45183,-13.16805,,,0,,,
stop_0798,,"Smith Drive","",8.45805,-13.22008,,,0,,,
stop_0799,,"Sesay Drive","",8.39396,-13.26056,,,0,,,
stop_0800,,"Upgun","",8.48337,-13.21321,,,0,,,
stop_0801,,"Samuel's","",8.47029,-13.1899,,,0,,,
stop_0808,,"Dworzark Junction","",8.47273,-13.23719,,,0,,,
stop_0809,,"Benz Garage","",8.4507,-13.16708,,,0,,,
stop_0810,,"Shell","",8.47171,-13.19241,,,0,,,
stop_0811,,"Zharmcy Enterprise","",8.48914,-13.22323,,,0,,,
stop_0812,,"Black Tank (Market)","",8.45163,-13.26147,,,0,,,
stop_0813,,"Biodiversity Banga Farm","",8.36017,-13.23156,,,0,,,
stop_0814,,"Parton Street","",8.48973,-13.21731,,,0,,,
stop_0815,,"Morngayba","",8.40734,-13.17464,,,0,,,
stop_0816,,"Tennis Court","",8.45686,-13.25251,,,0,,,
stop_0818,,"Hammond School","",8.47328,-13.19428,,,0,,,
stop_0821,,"Dworzark Junction","",8.47238,-13.23676,,,0,,,
stop_0823,,"Kossoh Town Field","",8.3894,-13.14738,,,0,,,
stop_0824,,"Total Fuel Station","",8.39058,-13.14314,,,0,,,
stop_0825,,"Hospital","",8.39686,-13.16026,,,0,,,
stop_0826,,"Ansarul Sxhool","",8.48988,-13.22405,,,0,,,
stop_0827,,"One Pole - Old Road & Mayemie Drive","",8.39997,-13.14387,,,0,,,
stop_0828,,"Iyi Johnson Way Mile 13","",8.37285,-13.23577,,,0,,,
stop_0829,,"Momenga Drive Sussex","",8.34825,-13.22625,,,0,,,
stop_0831,,"Eastmond Drive","",8.47672,-13.26172,,,0,,,
stop_0832,,"PWD","",8.4774,-13.2067,,,0,hub_0007,,
stop_0833,,"New York Junction","",8.38841,-13.1226,,,0,,,
stop_0834,,"Iyanka Street Aka White House","",8.49152,-13.28399,,,0,,,
stop_0835,,"Bryne Lane","",8.49147,-13.26233,,,0,,,
stop_0836,,"Gluster","",8.45351,-13.2153,,,0,,,
stop_0837,,"Queen Street","",8.47791,-13.23364,,,0,,,
stop_0839,,"YDM","",8.43995,-13.16083,,,0,,,
