trip_id,start_time,end_time,headway_secs,exact_times
trip_0189,07:00:00,10:00:00,1800,0
trip_0190,06:00:00,07:00:00,1800,0
trip_0190,10:00:00,16:00:00,1800,0
trip_0191,16:00:00,20:00:00,1200,0
trip_0192,06:00:00,07:00:00,600,0
trip_0192,07:00:00,10:00:00,300,0
trip_0192,10:00:00,22:00:00,600,0
trip_0193,16:00:00,20:00:00,900,0
trip_0194,16:00:00,20:00:00,600,0
trip_0195,06:00:00,07:00:00,900,0
trip_0195,10:00:00,16:00:00,900,0
trip_0195,20:00:00,21:00:00,900,0
trip_0196,07:00:00,16:00:00,600,0
trip_0196,16:00:00,20:00:00,1800,0
trip_0196,20:00:00,20:30:00,600,0
trip_0197,07:00:00,10:00:00,600,0
trip_0198,06:00:00,07:00:00,300,0
trip_0198,10:00:00,16:00:00,300,0
trip_0198,20:00:00,23:00:00,300,0
trip_0199,16:00:00,20:00:00,900,0
trip_0200,06:00:00,07:00:00,300,0
trip_0200,07:00:00,10:00:00,600,0
trip_0200,10:00:00,16:00:00,300,0
trip_0200,16:00:00,20:00:00,900,0
trip_0200,20:00:00,23:00:00,300,0
trip_0201,10:00:00,16:00:00,1500,0
trip_0201,20:00:00,21:00:00,1500,0
trip_0202,16:00:00,20:00:00,900,0
trip_0203,07:15:00,10:00:00,1020,0
trip_0204,06:00:00,07:00:00,600,0
trip_0204,07:00:00,10:00:00,900,0
trip_0204,10:00:00,16:00:00,600,0
trip_0204,16:00:00,20:00:00,1200,0
trip_0204,20:00:00,20:30:00,600,0
trip_0205,07:00:00,10:00:00,600,0
trip_0206,06:00:00,07:00:00,1200,0
trip_0206,10:00:00,16:00:00,1200,0
trip_0206,20:00:00,22:00:00,1200,0
trip_0207,16:00:00,20:00:00,900,0
trip_0208,06:00:00,07:00:00,600,0
trip_0208,07:00:00,10:00:00,900,0
trip_0208,10:00:00,22:00:00,600,0
trip_0209,07:00:00,10:00:00,300,0
trip_0210,05:00:00,07:00:00,300,0
trip_0210,10:00:00,16:00:00,300,0
trip_0210,20:00:00,22:00:00,300,0
trip_0211,16:00:00,20:00:00,900,0
trip_0212,06:00:00,16:00:00,300,0
trip_0212,16:00:00,20:00:00,600,0
trip_0212,20:00:00,22:00:00,300,0
trip_0213,07:00:00,10:00:00,600,0
trip_0214,05:30:00,07:00:00,240,0
trip_0214,10:00:00,16:00:00,240,0
trip_0214,20:00:00,21:31:00,240,0
trip_0215,16:00:00,20:00:00,120,0
trip_0216,06:00:00,07:00:00,1800,0
trip_0216,07:00:00,10:00:00,480,0
trip_0216,10:00:00,16:00:00,1800,0
trip_0216,16:00:00,20:00:00,900,0
trip_0216,20:00:00,22:00:00,1800,0
trip_0217,07:00:00,10:00:00,300,0
trip_0218,05:30:00,07:00:00,1200,0
trip_0218,10:00:00,16:00:00,1200,0
trip_0218,20:00:00,23:30:00,1200,0
trip_0219,16:00:00,20:00:00,3600,0
trip_0220,06:00:00,07:00:00,600,0
trip_0220,07:00:00,10:00:00,300,0
trip_0220,10:00:00,16:00:00,600,0
trip_0220,16:00:00,20:00:00,1800,0
trip_0220,20:00:00,23:00:00,600,0
trip_0221,07:00:00,10:00:00,1200,0
trip_0222,06:00:00,07:00:00,1200,0
trip_0222,10:00:00,16:00:00,1200,0
trip_0223,16:00:00,20:00:00,1500,0
trip_0224,06:00:00,16:00:00,1200,0
trip_0224,16:00:00,20:00:00,1500,0
trip_0225,07:00:00,10:00:00,1500,0
trip_0226,06:00:00,07:00:00,600,0
trip_0226,10:00:00,16:00:00,600,0
trip_0226,20:00:00,23:00:00,600,0
trip_0227,16:00:00,20:00:00,1200,0
trip_0228,06:00:00,07:00:00,600,0
trip_0228,07:00:00,10:00:00,900,0
trip_0228,10:00:00,23:00:00,600,0
trip_0229,07:00:00,10:00:00,1800,0
trip_0230,06:45:00,07:00:00,900,0
trip_0230,10:00:00,16:00:00,900,0
trip_0230,20:00:00,21:00:00,900,0
trip_0231,16:00:00,20:00:00,1200,0
trip_0232,07:00:00,10:00:00,900,0
trip_0232,10:00:00,16:00:00,600,0
trip_0232,16:00:00,20:00:00,1200,0
trip_0233,07:00:00,10:00:00,600,0
trip_0234,05:30:00,07:00:00,300,0
trip_0234,10:00:00,16:00:00,300,0
trip_0234,20:00:00,22:00:00,300,0
trip_0235,16:00:00,20:00:00,600,0
trip_0236,07:00:00,10:00:00,1200,0
trip_0236,10:00:00,16:00:00,600,0
trip_0236,16:00:00,20:00:00,900,0
trip_0236,20:00:00,21:00:00,600,0
trip_0237,08:00:00,10:00:00,1200,0
trip_0237,10:00:00,16:00:00,1500,0
trip_0237,16:00:00,20:00:00,300,0
trip_0237,20:00:00,23:30:00,1500,0
trip_0238,06:30:00,07:00:00,600,0
trip_0238,10:00:00,16:00:00,600,0
trip_0238,20:00:00,20:10:00,600,0
trip_0239,16:00:00,20:00:00,1500,0
trip_0240,06:45:00,07:00:00,900,0
trip_0240,07:00:00,10:00:00,2700,0
trip_0240,10:00:00,16:00:00,900,0
trip_0240,16:00:00,20:00:00,1200,0
trip_0240,20:00:00,20:30:00,900,0
trip_0241,07:00:00,10:00:00,180,0
trip_0242,06:00:00,07:00:00,300,0
trip_0242,10:00:00,16:00:00,300,0
trip_0242,20:00:00,21:00:00,300,0
trip_0243,08:00:00,10:00:00,900,0
trip_0243,10:00:00,16:00:00,1500,0
trip_0243,16:00:00,20:00:00,600,0
trip_0243,20:00:00,23:30:00,1500,0
trip_0244,07:00:00,10:00:00,600,0
trip_0244,10:00:00,16:00:00,1200,0
trip_0244,16:00:00,20:00:00,900,0
trip_0245,07:00:00,10:00:00,3600,0
trip_0246,07:30:00,10:00:00,900,0
trip_0246,10:00:00,16:00:00,1800,0
trip_0246,16:00:00,20:00:00,600,0
trip_0246,20:00:00,20:30:00,1800,0
trip_0247,16:00:00,20:00:00,300,0
trip_0248,07:00:00,10:00:00,900,0
trip_0249,07:00:00,10:00:00,3600,0
trip_0250,06:00:00,07:00:00,300,0
trip_0250,10:00:00,16:00:00,300,0
trip_0250,20:00:00,21:00:00,300,0
trip_0251,16:00:00,20:00:00,300,0
trip_0252,07:00:00,10:00:00,1800,0
trip_0252,10:00:00,19:00:00,1200,0
trip_0253,07:00:00,10:00:00,1680,0
trip_0254,06:30:00,07:00:00,780,0
trip_0254,10:00:00,16:00:00,780,0
trip_0254,20:00:00,21:00:00,780,0
trip_0255,16:00:00,20:00:00,480,0
trip_0256,07:00:00,10:00:00,1200,0
trip_0256,10:00:00,16:00:00,840,0
trip_0256,16:00:00,20:00:00,540,0
trip_0256,20:00:00,20:30:00,840,0
trip_0257,05:30:00,07:00:00,120,0
trip_0257,20:00:00,21:30:00,120,0
trip_0257,10:00:00,16:00:00,120,0
trip_0258,06:00:00,07:00:00,1500,0
trip_0258,07:00:00,10:00:00,420,0
trip_0258,10:00:00,16:00:00,1500,0
trip_0258,16:00:00,20:00:00,600,0
trip_0258,20:00:00,22:00:00,1500,0
trip_0259,07:00:00,10:00:00,300,0
trip_0260,06:00:00,07:00:00,300,0
trip_0260,10:00:00,16:00:00,300,0
trip_0260,20:00:00,20:30:00,300,0
trip_0261,16:00:00,20:00:00,600,0
trip_0262,06:00:00,16:00:00,300,0
trip_0262,16:00:00,20:00:00,600,0
trip_0262,20:00:00,20:30:00,300,0
trip_0263,07:00:00,10:00:00,600,0
trip_0264,05:30:00,07:00:00,300,0
trip_0264,10:00:00,16:00:00,300,0
trip_0264,20:00:00,20:30:00,300,0
trip_0265,16:00:00,20:00:00,1500,0
trip_0266,06:00:00,07:00:00,300,0
trip_0266,07:00:00,10:00:00,600,0
trip_0266,10:00:00,16:00:00,300,0
trip_0266,16:00:00,20:00:00,1800,0
trip_0266,20:00:00,21:00:00,300,0
trip_0267,07:00:00,10:00:00,3300,0
trip_0268,05:15:00,07:00:00,300,0
trip_0268,10:00:00,16:00:00,300,0
trip_0268,20:00:00,23:30:00,300,0
trip_0269,16:00:00,20:00:00,600,0
trip_0270,05:30:00,07:00:00,240,0
trip_0270,07:00:00,10:00:00,2220,0
trip_0270,10:00:00,16:00:00,240,0
trip_0270,16:00:00,20:00:00,600,0
trip_0270,20:00:00,23:00:00,240,0
trip_0271,06:00:00,07:00:00,300,0
trip_0271,10:00:00,16:00:00,300,0
trip_0271,20:00:00,21:00:00,300,0
trip_0272,10:00:00,16:00:00,120,0
trip_0272,20:00:00,21:00:00,120,0
trip_0273,16:00:00,20:00:00,300,0
trip_0274,07:00:00,10:00:00,300,0
trip_0274,10:00:00,16:00:00,180,0
trip_0274,16:00:00,20:00:00,240,0
trip_0274,20:00:00,21:00:00,180,0
trip_0275,07:00:00,10:00:00,600,0
trip_0276,05:30:00,07:00:00,900,0
trip_0276,10:00:00,16:00:00,900,0
trip_0276,20:00:00,23:30:00,900,0
trip_0277,16:00:00,20:00:00,1800,0
trip_0278,06:00:00,16:00:00,600,0
trip_0278,16:00:00,20:00:00,1800,0
trip_0278,20:00:00,22:30:00,600,0
trip_0279,07:00:00,10:00:00,180,0
trip_0280,06:00:00,07:00:00,180,0
trip_0280,10:00:00,16:00:00,180,0
trip_0280,20:00:00,22:00:00,180,0
trip_0281,16:00:00,20:00:00,300,0
trip_0282,06:00:00,16:00:00,180,0
trip_0282,16:00:00,20:00:00,300,0
trip_0282,20:00:00,22:00:00,180,0
trip_0283,16:00:00,20:00:00,300,0
trip_0284,06:00:00,07:00:00,300,0
trip_0284,10:00:00,16:00:00,300,0
trip_0284,20:00:00,21:00:00,300,0
trip_0285,07:00:00,10:00:00,3600,0
trip_0286,07:00:00,19:00:00,1800,0
trip_0287,07:00:00,10:00:00,300,0
trip_0288,06:00:00,07:00:00,1800,0
trip_0288,10:00:00,16:00:00,1800,0
trip_0288,20:00:00,21:00:00,1800,0
trip_0289,16:00:00,20:00:00,1200,0
trip_0290,07:00:00,10:00:00,600,0
trip_0290,10:00:00,19:00:00,1200,0
trip_0291,07:00:00,10:00:00,360,0
trip_0292,06:00:00,07:00:00,1080,0
trip_0292,10:00:00,16:00:00,1080,0
trip_0292,20:00:00,22:00:00,1080,0
trip_0293,16:00:00,20:00:00,360,0
trip_0294,06:00:00,07:00:00,1140,0
trip_0294,07:00:00,10:00:00,420,0
trip_0294,10:00:00,16:00:00,1140,0
trip_0294,16:00:00,20:00:00,300,0
trip_0294,20:00:00,21:30:00,1140,0
