stop_id,stop_name,stop_lat,stop_lon
AB025T2S6,DERARTU,8.88693987065358,38.7818933517437
AB025T1S17,GOJO HOTEL,8.8910829889683,38.7768287431949
AB004T2S9,MEHA PEPSI,8.98228303639139,38.7560864955097
AB004T2S6,BULGARIA,8.99393174987708,38.7478449415781
AB025T1S13,SAINT GEBRAEL,8.91231253437399,38.7633962662959
AB006T2S3,GENET,9.00349753781084,38.7469007422866
AB025T1S10,WEHALEMAT,8.92981952365487,38.7681708113141
AB003T1S10,WABI SHABLE HOTEL,9.01193056683975,38.7467667808373
AB025T2S13,GUMRUCK,8.93808610565643,38.7631371413786
AB006T1S12,BEGTERA,8.99717050723687,38.7475165528213
AB004T1S19,TEGBARRIED,9.01054996107108,38.7432126526538
AB003T1S9,TEGBARIED,9.01032635069917,38.7431706507726
